"Year"	"Country"	"ProdCode"	"ProdName"	"Spls."	"Pos."	"Pos%"	"Vio."	"Vio%"	"ResScope."	"Res."
"2023"	"Lebanon"	"26A04"	"Olive Oil, Crude  (for Refining) "	1	0	0.00	0	0.00	805	0
"2023"	"Lebanon"	"26C04"	"Olive Oil, Refined, Single Ingredient "	1	0	0.00	0	0.00	805	0
"2023"	"Madagascar"	"24B50"	"Blackeye Peas, Dried or Paste "	4	3	75.00	0	0.00	811	5
"2023"	"Malaysia"	"21S21"	"Durian, Durion (Subtropical and Tropical Fruit) "	1	0	0.00	0	0.00	788	0
"2023"	"Malaysia"	"25Q01"	"Mushroom, Common (Agaricus Bisporus), Pieces and Stems, Sliced "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"02A01"	"Corn, Whole Grain "	3	0	0.00	0	0.00	810	0
"2023"	"Mexico"	"16J01"	"Crab "	2	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"16X21"	"Shrimp and prawns, Aquaculture Harvested Fishery/Seafood Products "	2	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"20A01"	"Blackberries (Berry) "	14	13	93.00	0	0.00	811	29
"2023"	"Mexico"	"20A02"	"Blueberries  (Berry) "	6	6	100.00	0	0.00	811	18
"2023"	"Mexico"	"20A09"	"Grapes        (Berry) "	8	7	88.00	0	0.00	789	17
"2023"	"Mexico"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	2	2	100.00	0	0.00	789	3
"2023"	"Mexico"	"20A12"	"Raspberries, Black  (Berry) "	2	2	100.00	0	0.00	806	8
"2023"	"Mexico"	"20A13"	"Raspberries, Red  (Berry) "	22	17	77.00	1	4.50	811	36
"2023"	"Mexico"	"20A14"	"Strawberries  (Berry) "	23	17	74.00	2	8.70	811	45
"2023"	"Mexico"	"20G04"	"Lemon       (Citrus) "	4	4	100.00	0	0.00	806	7
"2023"	"Mexico"	"20G05"	"Lime        (Citrus) "	32	31	97.00	7	22.00	811	30
"2023"	"Mexico"	"20G06"	"Orange      (Citrus) "	4	2	50.00	0	0.00	810	2
"2023"	"Mexico"	"20K05"	"Lime, Citrus Fruit Juices or Concentrates "	2	2	100.00	0	0.00	805	2
"2023"	"Mexico"	"20N05"	"Cactus Pear  (Core Fruit)"	11	9	82.00	7	64.00	811	8
"2023"	"Mexico"	"21G02"	"Avocado (Pit Fruit) "	23	17	74.00	1	4.30	811	17
"2023"	"Mexico"	"21G03"	"Cherry Fruit  (Pit Fruit) "	2	2	100.00	1	50.00	806	4
"2023"	"Mexico"	"21G13"	"Peach (Pit Fruit) "	1	1	100.00	0	0.00	788	3
"2023"	"Mexico"	"21S02"	"Banana (Subtropical and Tropical Fruit) "	9	2	22.00	0	0.00	810	2
"2023"	"Mexico"	"21S03"	"Fig (Subtropical and Tropical Fruit) "	6	4	67.00	3	50.00	806	12
"2023"	"Mexico"	"21S05"	"Mango (Subtropical and Tropical Fruit) "	13	1	7.70	1	7.70	810	1
"2023"	"Mexico"	"21S06"	"Papaya (Papaw)  (Subtropical and Tropical Fruit) "	56	55	98.00	2	3.60	811	28
"2023"	"Mexico"	"21S07"	"Pineapple (Subtropical and Tropical Fruit) "	5	5	100.00	1	20.00	811	7
"2023"	"Mexico"	"21S10"	"Jackfruit (Subtropical and Tropical Fruit) "	10	4	40.00	1	10.00	811	3
"2023"	"Mexico"	"21S17"	"Rambutan (Subtropical and Tropical Fruit) "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"21S20"	"Starfruit, Carambola (Subtropical and Tropical Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"21T02"	"Banana, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"21T07"	"Pineapple, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"22A03"	"Honeydew Melon (Vine Fruit) "	4	3	75.00	0	0.00	788	6
"2023"	"Mexico"	"22A04"	"Watermelon (Vine Fruit) "	6	6	100.00	0	0.00	811	10
"2023"	"Mexico"	"22A09"	"Korean Melon "	1	1	100.00	0	0.00	806	5
"2023"	"Mexico"	"22A10"	"Hami Melon "	1	1	100.00	0	0.00	806	3
"2023"	"Mexico"	"23A08"	"Pecan, In Shell "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"23B05"	"Coconut, Shelled "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"23B08"	"Pecan, Shelled "	4	0	0.00	0	0.00	810	0
"2023"	"Mexico"	"23K01"	"Pumpkin Seed (Edible) "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"23R02"	"Sesame Seed (Edible) "	2	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"24A05"	"Fava Bean "	3	3	100.00	1	33.00	789	5
"2023"	"Mexico"	"24A06"	"Garbanzo Bean "	7	3	43.00	0	0.00	789	3
"2023"	"Mexico"	"24A11"	"Pinto Bean "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"24A14"	"Stringbeans "	21	15	71.00	4	19.00	811	23
"2023"	"Mexico"	"24A16"	"Black Beans "	2	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"24A51"	"Peas "	17	10	59.00	5	29.00	811	19
"2023"	"Mexico"	"24A60"	"Corn, (Vegetable) "	9	0	0.00	0	0.00	810	0
"2023"	"Mexico"	"24A82"	"Snow Peas "	3	2	67.00	1	33.00	789	5
"2023"	"Mexico"	"24A84"	"Sugar Snap Peas "	5	4	80.00	3	60.00	789	13
"2023"	"Mexico"	"24A99"	"Beans, Corn, and Pea, N.E.C. (Vegetable) "	1	1	100.00	1	100.00	789	11
"2023"	"Mexico"	"24B06"	"Garbanzo Bean, Dried or Paste "	1	1	100.00	0	0.00	805	2
"2023"	"Mexico"	"24B11"	"Pinto Bean, Dried or Paste "	1	1	100.00	0	0.00	788	2
"2023"	"Mexico"	"24B99"	"Bean, Corn, Pea, Dried or Paste, N.E.C. (Vegetable) "	1	1	100.00	0	0.00	788	1
"2023"	"Mexico"	"24F01"	"Egg Plant  (Fruit Used as Vegetable) "	11	10	91.00	0	0.00	811	16
"2023"	"Mexico"	"24F02"	"Okra  (Fruit Used as Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"24F06"	"Squash, Summer (Fruit Used as Vegetable) "	27	21	78.00	2	7.40	811	23
"2023"	"Mexico"	"24F07"	"Pepper, Sweet (Fruit Used as Vegetable) "	24	23	96.00	3	13.00	811	62
"2023"	"Mexico"	"24F08"	"Pepper, Hot, N.E.C. (Fruit Used as Vegetable) "	50	42	84.00	12	24.00	811	58
"2023"	"Mexico"	"24F12"	"Jalapeno Pepper, Hot  (Fruit Used as Vegetable) "	30	24	80.00	6	20.00	811	49
"2023"	"Mexico"	"24F13"	"Serrano Pepper, Hot (Fruit Used as Vegetable) "	11	9	82.00	1	9.10	811	27
"2023"	"Mexico"	"24F20"	"Cucumbers (Fruit Used as Vegetable) "	14	14	100.00	0	0.00	811	26
"2023"	"Mexico"	"24F21"	"Choyote, chayotes (Fruit Used as Vegetable) "	10	2	20.00	0	0.00	810	3
"2023"	"Mexico"	"24F50"	"Tomatoes (Fruit Used as Vegetable) "	25	24	96.00	0	0.00	811	40
"2023"	"Mexico"	"24F51"	"Husk Tomato (Tomatillo) (Fruit Used as Vegetable) "	18	12	67.00	0	0.00	811	16
"2023"	"Mexico"	"24F52"	"Squash, Winter (Fruit Used as Vegetable) "	8	6	75.00	0	0.00	789	8
"2023"	"Mexico"	"24T01"	"Artichoke (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"24T02"	"Asparagus (Leaf  AND  Stem Vegetable) "	18	3	17.00	0	0.00	810	1
"2023"	"Mexico"	"24T04"	"Beet Tops (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"24T05"	"Broccoli (Leaf  AND  Stem Vegetable) "	14	11	79.00	0	0.00	811	17
"2023"	"Mexico"	"24T07"	"Brussels Sprouts (Leaf  AND  Stem Vegetable) "	9	8	89.00	0	0.00	811	14
"2023"	"Mexico"	"24T08"	"Cabbage (Leaf  AND  Stem Vegetable) "	23	13	57.00	2	8.70	811	18
"2023"	"Mexico"	"24T10"	"Cauliflower (Leaf  AND  Stem Vegetable) "	14	4	29.00	0	0.00	810	4
"2023"	"Mexico"	"24T11"	"Celery (Leaf  AND  Stem Vegetable) "	21	20	95.00	6	29.00	811	38
"2023"	"Mexico"	"24T12"	"Chinese Cabbage, Celery Cabbage (Leaf  AND  Stem Vegetable) "	2	2	100.00	0	0.00	806	5
"2023"	"Mexico"	"24T13"	"Collard (Leaf  AND  Stem Vegetable) "	4	3	75.00	0	0.00	789	6
"2023"	"Mexico"	"24T18"	"Kale (Leaf  AND  Stem Vegetable) "	17	11	65.00	3	18.00	789	30
"2023"	"Mexico"	"24T20"	"Mustard Greens (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	789	14
"2023"	"Mexico"	"24T25"	"Spinach (Leaf  AND  Stem Vegetable) "	15	15	100.00	4	27.00	811	43
"2023"	"Mexico"	"24T26"	"Swiss Chard (Leaf  AND  Stem Vegetable) "	2	2	100.00	0	0.00	789	3
"2023"	"Mexico"	"24T27"	"Turnip Greens (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"24T31"	"Lettuce, Head (e.g. Iceberg) (Leaf  AND  Stem Vegetable) "	24	15	63.00	2	8.30	811	13
"2023"	"Mexico"	"24T32"	"Lettuce, Loose-Leaf (e.g., Romaine) (Leaf  AND  Stem Vegetable) "	19	19	100.00	4	21.00	811	48
"2023"	"Mexico"	"24T33"	"Bok Choy (Leaf  AND  Stem Vegetable) "	14	14	100.00	4	29.00	811	33
"2023"	"Mexico"	"24T36"	"Radicchio (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"24T44"	"Celeriac (Root Celery) (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	806	3
"2023"	"Mexico"	"24T46"	"Cilantro (Leaf  AND  Stem Vegetable) "	46	42	91.00	15	33.00	811	53
"2023"	"Mexico"	"24T49"	"Snow Pea Shoots (Leaf  AND  Stem Vegetable) "	2	2	100.00	0	0.00	811	5
"2023"	"Mexico"	"24T57"	"Epazote Leaf (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"24T60"	"Red Cabbage (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	806	2
"2023"	"Mexico"	"24T99"	"Leaf  AND  Stem Vegetables, N.E.C. "	6	5	83.00	2	33.00	811	13
"2023"	"Mexico"	"25J01"	"Carrot (Root  AND  Tuber Vegetable) "	29	20	69.00	5	17.00	811	16
"2023"	"Mexico"	"25J03"	"Leek (a Type of Onion)  (Root  AND  Tuber Vegetable) "	2	2	100.00	0	0.00	811	4
"2023"	"Mexico"	"25J04"	"Scallions, Green Onions  (Root  AND  Tuber Vegetable) "	32	22	69.00	3	9.40	811	28
"2023"	"Mexico"	"25J06"	"Potato (Root  AND  Tuber Vegetable) "	2	0	0.00	0	0.00	788	0
"2023"	"Mexico"	"25J07"	"Radish (Root  AND  Tuber Vegetable) "	25	20	80.00	9	36.00	811	35
"2023"	"Mexico"	"25J08"	"Red Beet (Root  AND  Tuber Vegetable) "	11	5	45.00	1	9.10	811	8
"2023"	"Mexico"	"25J17"	"Jicama  (Root  AND  Tuber Vegetable) "	5	5	100.00	0	0.00	811	2
"2023"	"Mexico"	"25J21"	"Garlic Bulb  (Root  AND  Tuber Vegetable) "	7	1	14.00	0	0.00	811	1
"2023"	"Mexico"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	14	3	21.00	2	14.00	811	7
"2023"	"Mexico"	"25J35"	"Chives (Root  AND  Tuber Vegetable) "	1	1	100.00	1	100.00	364	6
"2023"	"Mexico"	"25J37"	"Yams (Root  AND  Tuber Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Mexico"	"25J99"	"Root  AND  Tuber Vegetable, N.E.C. "	1	0	0.00	0	0.00	783	0
"2023"	"Mexico"	"25P01"	"Mushroom, Common (Agaricus Bisporus), Whole (Button)  (Fungi) "	1	1	100.00	0	0.00	806	2
"2023"	"Mexico"	"25P15"	"Oyster Mushrooms, Whole (Button) (Fungi) "	1	0	0.00	0	0.00	783	0
"2023"	"Mexico"	"25Y99"	"Vegetable  AND  Vegetable Products Not Mentioned Elsewhere, N.E.C. "	1	0	0.00	0	0.00	788	0
"2023"	"Moldova "	"20S01"	"Apple, Core Fruit Juices or Concentrates "	1	1	100.00	0	0.00	805	1
"2023"	"Morocco"	"02A09"	"Wheat, Whole Grain "	1	1	100.00	0	0.00	805	1
"2023"	"Morocco"	"04A05"	"Spaghetti "	1	1	100.00	0	0.00	805	1
"2023"	"Morocco"	"20G06"	"Orange      (Citrus) "	3	3	100.00	0	0.00	806	6
"2023"	"Morocco"	"20G11"	"Clementine       (Citrus) "	2	2	100.00	0	0.00	806	6
"2023"	"Morocco"	"21G10"	"Olives, Black,  (Pit Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Morocco"	"21G11"	"Olives, Green,  (Pit Fruit) "	1	1	100.00	0	0.00	805	1
"2023"	"Morocco"	"28A07"	"Capers, Whole (Spice) "	3	3	100.00	0	0.00	805	1
"2023"	"Myanmar"	"24A09"	"Mung Bean "	3	3	100.00	2	67.00	811	3
"2023"	"Myanmar"	"24B16"	"Black Bean, Dried or Paste "	1	0	0.00	0	0.00	788	0
"2023"	"Myanmar"	"24B50"	"Blackeye Peas, Dried or Paste "	2	2	100.00	0	0.00	805	4
"2023"	"Netherlands"	"02A11"	"Buckwheat, Whole Grain "	1	0	0.00	0	0.00	788	0
"2023"	"Netherlands"	"20A17"	"Lingonberry      (Berry) "	1	0	0.00	0	0.00	788	0
"2023"	"Netherlands"	"21L05"	"Dates, Topping or Syrup "	1	1	100.00	0	0.00	805	1
"2023"	"Netherlands"	"24F01"	"Egg Plant  (Fruit Used as Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Netherlands"	"24T30"	"Endive (Cichorium endivia) (Leaf  AND  Stem Vegetable) "	2	2	100.00	0	0.00	806	3
"2023"	"Netherlands"	"24T31"	"Lettuce, Head (e.g. Iceberg) (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Netherlands"	"25P01"	"Mushroom, Common (Agaricus Bisporus), Whole (Button)  (Fungi) "	1	0	0.00	0	0.00	805	0
"2023"	"Netherlands"	"25Q03"	"Mushroom, Straw, Pieces and Stems, Sliced "	1	0	0.00	0	0.00	805	0
"2023"	"New Zealand"	"21S11"	"Kiwi Fruit (Subtropical and Tropical Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Nicaragua"	"23K02"	"Sesame Seed (Edible) "	1	0	0.00	0	0.00	805	0
"2023"	"Nicaragua"	"24A99"	"Beans, Corn, and Pea, N.E.C. (Vegetable) "	1	1	100.00	0	0.00	805	1
"2023"	"Nicaragua"	"25J16"	"Cassava (Root and Tuber Vegetable) "	1	1	100.00	0	0.00	805	1
"2023"	"Nicaragua"	"25J23"	"Taro, Dasheen (Root  AND  Tuber Vegetable) "	3	2	67.00	1	33.00	805	2
"2023"	"Nicaragua"	"25J24"	"Ginger Root (Root  AND  Tuber Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Nigeria"	"23A07"	"Peanut, In Shell "	1	0	0.00	0	0.00	805	0
"2023"	"Nigeria"	"24B99"	"Bean, Corn, Pea, Dried or Paste, N.E.C. (Vegetable) "	2	1	50.00	0	0.00	806	2
"2023"	"Oman"	"21G05"	"Dates (Pit Fruit),  (Pit Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Pakistan"	"02C01"	"Rice Flour "	1	1	100.00	0	0.00	805	2
"2023"	"Pakistan"	"02D01"	"Rice, Brown, Processed (Packaged) "	1	0	0.00	0	0.00	805	0
"2023"	"Pakistan"	"02D02"	"Rice, Plain (White or Polished) Processed (Packaged) "	2	1	50.00	1	50.00	811	4
"2023"	"Pakistan"	"02D07"	"Rice, Basmati, Processed (Packaged) "	37	34	92.00	25	68.00	811	18
"2023"	"Pakistan"	"02D09"	"Rice, Jasmine, Processed (Packaged) "	1	1	100.00	0	0.00	806	3
"2023"	"Pakistan"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	2	1	50.00	1	50.00	789	8
"2023"	"Pakistan"	"21G05"	"Dates (Pit Fruit),  (Pit Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Paraguay "	"23K02"	"Sesame Seed (Edible) "	2	1	50.00	1	50.00	805	1
"2023"	"Paraguay "	"23K11"	"Chia Seed (Edible seed)"	2	0	0.00	0	0.00	805	0
"2023"	"Peru"	"02A01"	"Corn, Whole Grain "	2	0	0.00	0	0.00	805	0
"2023"	"Peru"	"02A12"	"Quinoa, Whole Grain "	2	0	0.00	0	0.00	805	0
"2023"	"Peru"	"16X21"	"Shrimp and prawns, Aquaculture Harvested Fishery/Seafood Products "	1	0	0.00	0	0.00	805	0
"2023"	"Peru"	"20A02"	"Blueberries  (Berry) "	8	6	75.00	0	0.00	806	11
"2023"	"Peru"	"20A09"	"Grapes        (Berry) "	10	10	100.00	0	0.00	806	18
"2023"	"Peru"	"20A14"	"Strawberries  (Berry) "	5	5	100.00	0	0.00	806	10
"2023"	"Peru"	"20G04"	"Lemon       (Citrus) "	1	1	100.00	0	0.00	805	4
"2023"	"Peru"	"20G06"	"Orange      (Citrus) "	1	1	100.00	1	100.00	789	11
"2023"	"Peru"	"20G08"	"Tangelo          (Citrus) "	2	2	100.00	0	0.00	806	7
"2023"	"Peru"	"20G11"	"Clementine       (Citrus) "	1	1	100.00	0	0.00	806	3
"2023"	"Peru"	"20K04"	"Lemon, Citrus Fruit Juices or Concentrates "	1	0	0.00	0	0.00	783	0
"2023"	"Peru"	"21G02"	"Avocado (Pit Fruit) "	1	0	0.00	0	0.00	788	0
"2023"	"Peru"	"21S05"	"Mango (Subtropical and Tropical Fruit) "	9	2	22.00	0	0.00	811	2
"2023"	"Peru"	"23K09"	"Quinoa, Seed (Edible)"	8	0	0.00	0	0.00	810	0
"2023"	"Peru"	"24A82"	"Snow Peas "	2	1	50.00	0	0.00	806	1
"2023"	"Peru"	"24A84"	"Sugar Snap Peas "	4	4	100.00	2	50.00	811	3
"2023"	"Peru"	"24B05"	"Fava Bean, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Peru"	"24B08"	"Lima Bean, Dried or Paste "	4	2	50.00	0	0.00	810	1
"2023"	"Peru"	"24B99"	"Bean, Corn, Pea, Dried or Paste, N.E.C. (Vegetable) "	1	1	100.00	0	0.00	805	2
"2023"	"Peru"	"24F08"	"Pepper, Hot, N.E.C. (Fruit Used as Vegetable) "	2	2	100.00	2	100.00	806	14
"2023"	"Peru"	"24T01"	"Artichoke (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Peru"	"24T02"	"Asparagus (Leaf  AND  Stem Vegetable) "	11	2	18.00	0	0.00	811	1
"2023"	"Peru"	"24T32"	"Lettuce, Loose-Leaf (e.g., Romaine) (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Peru"	"25J21"	"Garlic Bulb  (Root  AND  Tuber Vegetable) "	1	1	100.00	0	0.00	806	1
"2023"	"Peru"	"25J24"	"Ginger Root (Root  AND  Tuber Vegetable) "	5	3	60.00	0	0.00	811	4
"2023"	"Peru"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	7	6	86.00	0	0.00	811	6
"2023"	"Peru"	"70D12"	"Quinoa, Whole Grains Animal"	1	1	100.00	0	0.00	789	2
"2023"	"Poland"	"24A14"	"Stringbeans "	1	1	100.00	0	0.00	806	1
"2023"	"Poland"	"24A51"	"Peas "	1	1	100.00	0	0.00	806	1
"2023"	"Poland"	"24T07"	"Brussels Sprouts (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	806	1
"2023"	"Poland"	"24T24"	"Rhubarb (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Poland"	"25P99"	"Mushrooms and Other Fungi Products, Whole (button), N.E.C. "	1	1	100.00	1	100.00	364	3
"2023"	"Poland"	"70I03"	"CARROTS DRIED (ANIMAL FOOD, TUBER VEGETABLES DRIED)"	1	1	100.00	0	0.00	789	4
"2023"	"Portugal"	"02D99"	"Rice, Processed (Packaged) N.E.C. "	1	0	0.00	0	0.00	805	0
"2023"	"Portugal"	"24T05"	"Broccoli (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Romania"	"24T08"	"Cabbage (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Saudi Arabia"	"21G05"	"Dates (Pit Fruit),  (Pit Fruit) "	2	1	50.00	1	50.00	806	2
"2023"	"Saudi Arabia"	"24A99"	"Beans, Corn, and Pea, N.E.C. (Vegetable) "	1	1	100.00	0	0.00	806	3
"2023"	"Saudi Arabia"	"24F02"	"Okra  (Fruit Used as Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Saudi Arabia"	"24T25"	"Spinach (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Serbia"	"20A01"	"Blackberries (Berry) "	3	3	100.00	0	0.00	806	6
"2023"	"Serbia"	"20A13"	"Raspberries, Red  (Berry) "	3	3	100.00	0	0.00	806	10
"2023"	"Somalia"	"26C09"	"Sesame Oil, Refined, Single Ingredient "	2	0	0.00	0	0.00	783	0
"2023"	"South Africa"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	3	3	100.00	0	0.00	811	3
"2023"	"South Africa"	"20B10"	"Raisins,  Dried or Paste "	3	3	100.00	0	0.00	806	4
"2023"	"South Africa"	"20G02"	"Grapefruit  (Citrus) "	4	3	75.00	0	0.00	806	2
"2023"	"South Africa"	"20G06"	"Orange      (Citrus) "	1	1	100.00	0	0.00	806	2
"2023"	"South Africa"	"20G11"	"Clementine       (Citrus) "	1	1	100.00	0	0.00	805	3
"2023"	"South Africa"	"20N01"	"Apple   (Core Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"South Africa"	"21H13"	"Peach, Dried or Paste "	1	1	100.00	0	0.00	789	2
"2023"	"South Africa"	"23K08"	"Millet Seed (Edible) "	1	0	0.00	0	0.00	805	0
"2023"	"South Africa"	"24A09"	"Mung Bean "	1	1	100.00	0	0.00	789	5
"2023"	"Spain"	"21G09"	"Olives (Pit Fruit) "	1	1	100.00	0	0.00	806	1
"2023"	"Spain"	"21T03"	"Fig, Dried or Paste "	1	1	100.00	0	0.00	805	1
"2023"	"Spain"	"23B01"	"Almond, Shelled "	1	1	100.00	0	0.00	805	1
"2023"	"Spain"	"23K09"	"Quinoa, Seed (Edible)"	1	0	0.00	0	0.00	788	0
"2023"	"Spain"	"24F07"	"Pepper, Sweet (Fruit Used as Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Spain"	"25J11"	"Shallot (Onion) (Root  AND  Tuber Vegetable) "	1	1	100.00	0	0.00	806	2
"2023"	"Spain"	"25J21"	"Garlic Bulb  (Root  AND  Tuber Vegetable) "	1	0	0.00	0	0.00	806	0
"2023"	"Spain"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	2	0	0.00	0	0.00	805	0
"2023"	"Spain"	"26A09"	"Virgin Olive Oil, Crude "	2	2	100.00	1	50.00	810	4
"2023"	"Spain"	"26C04"	"Olive Oil, Refined, Single Ingredient "	1	0	0.00	0	0.00	805	0
"2023"	"Spain"	"70E99"	"Additives, n.e.c."	1	1	100.00	0	0.00	805	1
"2023"	"Spain"	"70I99"	"VEGETABLES   DRIED (INCL. TUBERS & ROOT VEGETABLES), N.E.C."	1	0	0.00	0	0.00	805	0
"2023"	"Sri Lanka"	"02D99"	"Rice, Processed (Packaged) N.E.C. "	7	1	14.00	0	0.00	788	1
"2023"	"Sri Lanka"	"24A70"	"Lentils "	1	1	100.00	1	100.00	788	2
"2023"	"Syrian Arab Republic"	"24H50"	"Tomato, Dried "	1	1	100.00	0	0.00	805	10
"2023"	"Syrian Arab Republic"	"26C04"	"Olive Oil, Refined, Single Ingredient "	1	0	0.00	0	0.00	805	0
"2023"	"Taiwan"	"16A17"	"Groupers "	1	0	0.00	0	0.00	788	0
"2023"	"Taiwan"	"16A45"	"Tuna (Albacore, Yellowfin, Bluefin, Skipjack, Etc.) "	1	0	0.00	0	0.00	805	0
"2023"	"Taiwan"	"16A53"	"Milkfish "	1	0	0.00	0	0.00	788	0
"2023"	"Taiwan"	"16M03"	"Squid, Other Aquatic Species "	1	0	0.00	0	0.00	788	0
"2023"	"Taiwan"	"16X06"	"Tilapia, Aquaculture Harvested Fishery/Seafood Products "	1	0	0.00	0	0.00	805	0
"2023"	"Taiwan"	"16X21"	"Shrimp and prawns, Aquaculture Harvested Fishery/Seafood Products "	1	0	0.00	0	0.00	788	0
"2023"	"Taiwan"	"24A13"	"Soybeans (See Industry 37 for 'Bean Curd') "	2	2	100.00	0	0.00	806	6
"2023"	"Tanzania"	"24B09"	"Mung Bean, Dried or Paste "	1	0	0.00	0	0.00	788	0
"2023"	"Tanzania"	"24B20"	"Chana Dal, Dried or Paste "	1	0	0.00	0	0.00	783	0
"2023"	"Thailand"	"02A01"	"Corn, Whole Grain "	2	0	0.00	0	0.00	805	0
"2023"	"Thailand"	"02D01"	"Rice, Brown, Processed (Packaged) "	1	1	100.00	0	0.00	789	1
"2023"	"Thailand"	"02D02"	"Rice, Plain (White or Polished) Processed (Packaged) "	2	0	0.00	0	0.00	788	0
"2023"	"Thailand"	"02D09"	"Rice, Jasmine, Processed (Packaged) "	4	0	0.00	0	0.00	810	0
"2023"	"Thailand"	"21G10"	"Olives, Black,  (Pit Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Thailand"	"21T05"	"Mango, Dried or Paste "	1	1	100.00	0	0.00	805	1
"2023"	"Thailand"	"23B03"	"Cashew, Shelled "	2	0	0.00	0	0.00	788	0
"2023"	"Thailand"	"24A07"	"Kidney Bean "	1	0	0.00	0	0.00	788	0
"2023"	"Thailand"	"24A09"	"Mung Bean "	10	4	40.00	0	0.00	811	2
"2023"	"Thailand"	"24A60"	"Corn, (Vegetable) "	2	0	0.00	0	0.00	811	0
"2023"	"Thailand"	"24B09"	"Mung Bean, Dried or Paste "	13	10	77.00	3	23.00	811	7
"2023"	"Thailand"	"24B16"	"Black Bean, Dried or Paste "	1	0	0.00	0	0.00	783	0
"2023"	"Thailand"	"24T99"	"Leaf  AND  Stem Vegetables, N.E.C. "	1	0	0.00	0	0.00	788	0
"2023"	"Thailand"	"25J18"	"Lotus Root (Root  AND  Tuber Vegetable) "	2	1	50.00	1	50.00	806	5
"2023"	"Thailand"	"25J24"	"Ginger Root (Root  AND  Tuber Vegetable) "	2	0	0.00	0	0.00	810	0
"2023"	"Thailand"	"70Y99"	"Animal Feeds, N.E.C. "	1	0	0.00	0	0.00	805	0
"2023"	"Togo"	"70A09"	"Soybeans, Soybean Meal Ground Grains Animal "	1	0	0.00	0	0.00	788	0
"2023"	"Tunisia"	"21H05"	"Dates, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Tunisia"	"26A09"	"Virgin Olive Oil, Crude "	3	1	33.00	0	0.00	810	1
"2023"	"Turkey"	"02F07"	"Wheat, Milled (Crushed, Coarse Ground or Cracked) "	1	0	0.00	0	0.00	788	0
